ensemble,chr,start,end,Gene_Name,mean_rd,gc_content,complexity,cds_len,gene_length,num_targ,segdups,dip,del,dup,del.sing,dup.sing,del.sing.score,dup.sing.score,del.score,dup.score,cnv.score,flag
ENSG00000107581.8,10,120794356,120840316,EIF3A,108.3244808,0.449864734,193.952381,4073,45960,21,0,58879,4,10,3,7,-1.018926871,-2.618957669,-0.374045039,-0.835325302,-0.637480965,0
ENSG00000119979.11,10,120863598,120897496,FAM45A,105.9468219,0.453756902,135.625,1085,33898,8,0,59049,2,5,1,2,-0.172949707,-0.773597428,0.004792779,-0.266924599,-0.153380071,0
ENSG00000183605.12,10,120900279,120925179,SFXN4,90.61547577,0.465499541,78.42857143,1098,24900,14,0,58986,2,6,1,0,0.007107409,0.930424597,0.040129172,-0.415892221,-0.249637638,0
ENSG00000165672.5,10,120927215,120938345,PRDX3,65.87744773,0.491340396,116.1428571,813,11130,7,0,59001,1,6,0,0,0.172272772,0.252180255,-0.065654505,-0.846268343,-0.638899095,0
ENSG00000198873.10,10,120967101,121215131,GRK5,89.82555913,0.522679718,125.4705882,2133,248030,17,0,59032,1,3,0,1,1.100216049,0.421531192,0.516783414,0.291057685,0.442358287,0
ENSG00000181192.7,10,12110971,12165224,DHTKD1,110.8865103,0.516056218,170,2890,54253,17,0,58804,54,209,40,190,-2.846414641,-2.872794981,-2.623544152,-2.531252393,-2.471627899,0
ENSG00000148908.10,10,121259340,121302220,RGS10,67.50208027,0.455546645,111.4,557,42880,5,0,59056,1,3,0,2,0.139370335,-1.23558309,-0.079026342,-0.184418758,-0.127633095,0
ENSG00000151923.13,10,121334199,121356541,TIAL1,81.5306485,0.437357756,108.8333333,1306,22342,12,0,59004,1,1,0,0,0.716337983,0.736595575,0.347218869,0.753396855,0.739401016,0
ENSG00000151929.5,10,121410882,121437331,BAG3,87.05425584,0.632902535,438,1752,26449,4,0,58933,1,1,0,0,0.166217806,0.150178569,-0.028932112,0.437186606,0.3372718,0
ENSG00000198825.7,10,121485609,121588652,INPP5F,74.49108295,0.419291138,176.05,3521,103043,20,0,59030,1,1,0,0,1.048687127,1.10172184,0.497446881,0.876096512,0.884744933,0
ENSG00000197771.8,10,121588972,121652068,MCMBP,87.05171143,0.433313913,135.5333333,2033,63096,15,0,59028,3,1,2,0,-0.756596745,0.954068235,-0.373958178,0.863615724,0.420060489,0
ENSG00000107651.8,10,121652223,121702014,SEC23IP,94.60801508,0.434527176,176.0555556,3169,49791,18,0,58898,2,3,1,2,0.207826847,-0.371124822,0.175606102,0.370037434,0.365082733,0
ENSG00000065665.16,10,12171636,12211960,SEC61A2,104.2047982,0.434529274,118.3333333,1775,40324,15,0,59093,8,11,2,3,-0.546183528,-0.955271938,-1.667576635,-1.109447789,-1.234886833,0
ENSG00000165609.8,10,12207324,12238143,NUDT5,88.0648541,0.463796853,77.45454545,852,30819,11,0,59210,9,6,3,0,-1.654812214,0.750064453,-2.251421475,-0.519875616,-1.200071963,0
ENSG00000203805.6,10,122216466,122349367,PPAPDC1A,93.28241049,0.487940686,117.8571429,825,132901,7,0,59143,2,3,0,0,0.556020993,0.609737325,-0.219496026,0.055919595,-0.022376955,0
ENSG00000151465.9,10,12237964,12292588,CDC123,79.46113247,0.438732065,100.2307692,1303,54624,13,0,59295,10,12,8,3,-2.846414641,-1.229134754,-2.477142324,-1.507057022,-1.794504865,0
ENSG00000120008.11,10,122610687,122669036,WDR11,89.40874759,0.445033604,132.7931034,3851,58349,29,0,59013,2,8,0,4,1.595720208,-0.972570491,0.441734189,-0.451169961,-0.127434856,0
ENSG00000185736.11,10,1228073,1779670,ADARB2,53.99048051,0.627193592,214.3,2143,551597,10,0,59137,4,21,3,13,-1.790064536,-2.872794981,-1.248829051,-2.531252393,-2.422225978,0
ENSG00000066468.16,10,123237848,123357972,FGFR2,99.04379463,0.493864248,144.8095238,3041,120124,21,0,59051,1,6,0,0,1.308933625,1.328600329,0.7368422,-0.220948618,0.128478413,0
ENSG00000107669.13,10,123499939,123688316,ATE1,73.63940659,0.460961826,135.6923077,1764,188377,13,0,58997,1,8,0,0,0.711166537,0.833182484,0.245831278,-1.002075757,-0.64949766,0
ENSG00000107672.10,10,123716603,123734732,NSMCE4A,79.31242111,0.418843964,103,927,18129,9,0,58821,2,8,1,0,-0.343342128,0.585748442,-0.207433245,-1.013416442,-0.77632946,0
ENSG00000138162.13,10,123748689,124014060,TACC2,95.00751445,0.527611804,381.48,9537,265371,25,0,58872,3,9,2,6,-0.348389482,-2.080856736,-0.259689522,-0.79023643,-0.610980044,0
ENSG00000183049.8,10,12391481,12877545,CAMK1D,81.99814601,0.502547548,114.4545455,1259,486064,11,0,59383,2,5,0,2,0.89749995,-0.388624101,-0.162076186,-0.411286438,-0.334198029,0
ENSG00000138152.7,10,124030821,124097677,BTBD16,90.09503555,0.482753621,107.5333333,1613,66856,15,0,59104,5,1,4,0,-2.072476104,0.965194297,-1.07335106,0.880771083,0.051058252,0
ENSG00000107679.10,10,124134212,124191867,PLEKHA1,71.20592073,0.421639502,116.4545455,1281,57655,11,0,58965,1,1,0,0,0.592929589,0.652889316,0.226720598,0.651524391,0.617562568,0
ENSG00000166033.7,10,124221041,124274424,HTRA1,112.7677253,0.501954227,127.375,1019,53383,8,0,59005,1,2,0,1,0.783221153,-0.051659613,0.513281363,0.555903292,0.647998685,0
ENSG00000183559.7,10,124457225,124459338,C10orf120,93.29151355,0.446950627,342,1026,2113,3,0,59149,3,2,1,0,-0.715305116,0.168418802,-0.801412179,0.159678949,-0.221052844,0
ENSG00000138161.8,10,124591665,124639146,CUZD1,95.71984605,0.439062125,197.7272727,2175,47481,11,0,59063,7,2,0,1,0.753162283,-0.058480539,-1.7176095,0.464136844,-0.491429941,0
ENSG00000213185.2,10,124608594,124639157,FAM24B,99.08113773,0.502474747,148.5,297,30563,2,0,58932,6,1,0,0,0.245053848,0.238418395,-1.759435342,0.553965305,-0.501035854,0
ENSG00000203795.2,10,124670217,124672627,FAM24A,197.6200043,0.492348485,165,330,2410,2,0,58846,8,1,7,0,-2.846414641,1.125545646,-0.57625613,1.873527766,0.779789561,0
ENSG00000119965.8,10,124690419,124713919,C10orf88,63.66779254,0.445896803,229,1374,23500,6,0,58873,1,1,0,0,0.082101186,0.150669643,-0.122508169,0.378953675,0.277375285,0
ENSG00000179988.9,10,124713897,124757029,PSTK,59.45218414,0.441260832,306.1428571,2143,43132,7,0,58973,1,1,0,0,0.055300623,0.132843359,-0.160034145,0.344185754,0.235601796,0
ENSG00000095574.7,10,124750322,124768333,IKZF5,97.58565463,0.453344586,426,1278,18011,3,0,58899,1,1,0,0,0.202840693,0.174174059,0.080016312,0.48282063,0.43246083,0
ENSG00000196177.8,10,124768495,124817827,ACADSB,81.64132826,0.441371612,124.0909091,1365,49332,11,0,59160,1,1,0,0,0.6551174,0.688092894,0.29817967,0.711083904,0.689238912,0
ENSG00000188816.3,10,124907638,124910188,HMX2,46.52192838,0.681497326,417,834,2550,2,0,58824,1,1,0,0,-0.228132719,-0.160912369,-0.377068139,0.184420348,-0.002740594,0
ENSG00000154473.13,10,124913793,124924886,BUB3,94.59040585,0.468172121,132,1056,11093,8,0,59027,1,1,0,0,0.567913467,0.54986899,0.302447671,0.715495979,0.693265998,0
ENSG00000154478.3,10,125425871,125454123,GPR26,49.12764268,0.621380809,344,1032,28252,3,0,58868,1,0,0,0,-0.269250242,-0.159021278,-0.413975309,0.554088589,0.262793104,0
ENSG00000121898.8,10,125465723,125699783,CPXM2,130.1785057,0.522427883,157.3076923,2045,234060,13,0,59133,5,2,4,2,-1.651820842,-0.161066782,-0.637443929,0.863002413,0.269836912,0
ENSG00000182022.13,10,125767184,125853206,CHST15,66.74684631,0.537105587,271.5714286,1901,86022,7,0,58901,1,0,0,0,0.095236632,0.19652492,-0.159000551,0.749688017,0.524010456,0
ENSG00000065154.7,10,126085872,126107545,OAT,87.03136515,0.459056405,152.6666667,1374,21673,9,0,58962,1,1,0,0,0.536031829,0.54123796,0.244858481,0.670354459,0.638013275,0
ENSG00000107902.9,10,126150403,126306457,LHPP,79.51660053,0.53038844,106,742,156054,7,0,58882,3,1,2,0,-1.299485821,0.513014724,-0.806886805,0.546815789,0.009010732,0
ENSG00000258539.1,10,126305649,126480296,RP11-12J10.3,80.67467047,0.477715416,185.8888889,1673,174647,9,0,58962,3,2,0,0,0.501998478,0.597919203,-0.733811014,0.254705353,-0.128635825,0
ENSG00000189319.9,10,126307861,126432838,FAM53B,95.05951421,0.568623933,323.25,1293,124977,4,0,59016,1,0,0,0,0.279712942,0.316420802,0.053127853,0.877685561,0.699458259,0
ENSG00000203791.9,10,126436718,126480439,METTL10,64.12858221,0.450553565,124.8333333,749,43721,6,0,58924,3,2,0,0,0.160913476,0.250731894,-0.945230028,0.104082513,-0.320230578,0
ENSG00000165660.7,10,126490354,126525239,FAM175B,90.86796345,0.431077339,144.6666667,1302,34885,9,0,58930,2,3,1,1,-0.264007615,-0.148486599,-0.122540888,0.116113124,0.066529674,0
ENSG00000019995.6,10,126630692,126676758,ZRANB1,96.12002225,0.438784716,246.2222222,2216,46066,9,0,58911,1,3,0,2,0.61616699,-0.880393125,0.330876999,0.099587825,0.244839898,0
ENSG00000175029.12,10,126676421,126849739,CTBP2,68.53303041,0.574652901,303.7272727,3341,173318,11,0,58877,1,0,0,0,0.359525321,0.46903951,-0.030700249,0.856615104,0.648362098,0
ENSG00000107938.13,10,127408084,127452712,C10orf137,89.74264536,0.433115689,154.6666667,3712,44628,24,0,58834,1,3,0,1,1.367428015,0.575077014,0.770687951,0.493260688,0.697530873,0
ENSG00000154485.4,10,127455022,127464390,MMP21,78.83125257,0.542931417,250.2857143,1752,9368,7,0,58998,2,3,1,0,-0.708996771,0.228945547,-0.486073246,-0.129208279,-0.268936173,0
ENSG00000188690.8,10,127477146,127511817,UROS,89.46870617,0.457293212,88.8,888,34671,10,0,58841,3,3,2,0,-1.012910848,0.702608393,-0.520406643,0.147267579,-0.088518291,0
ENSG00000107949.12,10,127512115,127542264,BCCIP,85.50507696,0.407894376,141.6666667,1275,30149,9,0,59109,1,3,0,0,0.64067797,0.630683897,0.327351698,0.096690232,0.24503739,0
ENSG00000089876.7,10,127524906,127585005,DHX32,98.48395389,0.440386259,208.9090909,2298,60099,11,0,59054,1,2,0,0,0.780836354,0.747202776,0.443264182,0.480978079,0.574219047,0
ENSG00000203780.6,10,127585108,127698161,FANK1,83.31024992,0.472597958,106.6153846,1386,113053,13,1,58939,1,4,0,0,0.929312745,1.008507338,0.687652203,0.198969337,0.416968208,1
ENSG00000148848.10,10,127700950,128077024,ADAM12,85.24444925,0.525465792,125.5652174,2888,376074,23,0,58923,2,7,0,3,1.428276733,-0.481603609,0.196479266,-0.487733193,-0.255812707,0
ENSG00000154493.13,10,128113566,128359079,C10orf90,84.40040609,0.458168881,226.6,2266,245513,10,0,58648,6,4,4,3,-2.386551786,-1.337549871,-1.65514096,-0.24966749,-0.837043727,0
ENSG00000150760.8,10,128593978,129250781,DOCK1,61.25368587,0.469805279,115.3137255,5881,656803,51,0,59060,7,10,5,8,-1.082591949,-1.527145327,-0.981483058,-0.574515389,-0.668241737,0
ENSG00000188916.4,10,128933694,128994422,FAM196A,125.9876136,0.491309489,486,1458,60728,3,0,58692,2,1,0,0,0.506020048,0.404905916,-0.052108441,0.734032464,0.491314637,0
ENSG00000214285.1,10,129347613,129350935,NPS,139.0081533,0.340715816,96,288,3322,3,0,58970,0,3,0,1,1.205691179,0.151368583,1.602087826,0.587334872,1.107786845,0
ENSG00000151468.9,10,12938627,13141652,CCDC3,60.48083467,0.606822192,277,831,203025,3,0,59037,0,1,0,0,-0.037940017,0.127433706,0.234794402,0.24753557,0.363879398,0
ENSG00000180745.4,10,129676105,129691211,CLRN3,104.9791925,0.452055219,240.6666667,722,15106,3,0,59066,1,2,0,0,0.379399792,0.32596902,0.241289304,0.303898267,0.363569036,0
ENSG00000132334.12,10,129705325,129884119,PTPRE,76.57867642,0.513368989,134.45,2689,178794,20,0,59029,1,11,0,7,1.03981245,-2.750587094,0.445416236,-1.276635441,-0.810980528,0
ENSG00000148773.8,10,129894923,129924649,MKI67,105.1850291,0.44762811,703.9285714,9855,29726,14,0,59098,2,5,1,0,-0.191706575,0.641410884,-0.108051859,-0.302143004,-0.224067346,0
ENSG00000170430.9,10,131265448,131566271,MGMT,87.32787735,0.587026645,164.75,659,300823,4,0,59115,1,2,1,2,-0.496797308,-0.925501106,0.050135966,0.180263377,0.18279873,0
ENSG00000123240.12,10,13141449,13180291,OPTN,81.95860868,0.469118412,139.3846154,1812,38842,13,0,58883,6,1,6,0,-2.846414641,0.730775749,-1.549737583,0.742218199,-0.280777093,0
ENSG00000108001.9,10,131633547,131762105,EBF3,78.82947449,0.545198639,120.0625,1921,128558,16,0,59113,4,3,3,1,-1.532922614,0.168631972,-0.88017998,0.187294703,-0.236343747,0
ENSG00000108010.7,10,131934663,131982785,GLRX3,83.0685602,0.388712176,97.6,976,48122,10,0,58994,1,6,0,4,0.773558145,-1.814742648,0.407317395,-0.544733216,-0.219157456,0
ENSG00000065328.12,10,13203554,13253104,MCM10,89.12463827,0.47129724,145.6315789,2767,49550,19,0,59147,2,0,2,0,-0.616198611,1.09054213,0.115119328,1.331338158,0.971518204,0
ENSG00000165623.5,10,13263767,13276334,UCMA,83.91646616,0.54507703,89.4,447,12567,5,0,58929,34,0,32,0,-2.846414641,0.29333949,-2.623544152,0.916759985,-2.471627899,0
ENSG00000176769.9,10,132890654,133109984,TCERG1L,40.28840602,0.544054404,132,1452,219330,11,0,59033,0,4,0,4,0.226762826,-2.127975666,0.368671089,-0.459721735,-0.202851369,0
ENSG00000107537.9,10,13319796,13344412,PHYH,98.79271496,0.44864705,124.375,995,24616,8,0,58848,1,0,1,0,-0.249868317,0.631308966,0.385350643,1.143501039,1.040423606,0
ENSG00000086475.10,10,13359424,13390297,SEPHS1,111.2670632,0.511233219,170,1360,30873,8,0,59006,0,21,0,21,0.712455892,-2.872794981,0.996923523,-2.416736338,-1.642065409,0
ENSG00000175470.14,10,133747955,133773331,PPP2R2D,83.27662507,0.451930211,185.4285714,1298,25376,7,0,58655,0,13,0,10,0.373099944,-2.872794981,0.66197516,-1.854108593,-1.257628938,0
ENSG00000176171.7,10,133781578,133795435,BNIP3,91.80230897,0.476633287,114.4,572,13857,5,0,58950,2,5,0,2,0.366864325,-1.094082584,-0.303538549,-0.491146252,-0.438468974,0
ENSG00000188385.7,10,133918175,133998313,JAKMIP3,47.08947633,0.550292981,127.2,2544,80138,20,0,58755,2,5,0,2,0.673109432,-0.630744613,-0.301302979,-0.40518246,-0.403305443,0
ENSG00000151640.8,10,134000404,134019280,DPYSL4,69.74735949,0.605739797,128.7857143,1803,18876,14,0,58874,2,2,1,0,-0.279558518,0.684153522,-0.251764548,0.378308164,0.169339188,0
ENSG00000165752.12,10,134020996,134145351,STK32C,60.76382868,0.599362148,144.3333333,1732,124355,12,0,58709,2,4,0,1,0.466134246,-0.192244869,-0.420978871,-0.304274733,-0.375958907,0
ENSG00000148814.13,10,134145614,134195010,LRRC27,71.04676651,0.502093884,152.75,1833,49396,12,0,58846,4,7,1,2,-0.42920307,-0.903839346,-1.111468909,-0.890253474,-1.005236046,0
ENSG00000171813.10,10,134210672,134231367,PWWP2B,197.0695267,0.644528365,835.5,1671,20695,2,0,58902,3,18,1,11,0.540319891,-2.872794981,0.81112504,-1.288257776,-0.636788693,0
ENSG00000180066.5,10,134257831,134262912,C10orf91,96.65936919,0.601529439,152,456,5081,3,0,58699,6,8,1,1,-0.610954141,-0.513037564,-1.747449338,-1.096344736,-1.364077273,0
ENSG00000068383.14,10,134351324,134596979,INPP5A,93.58733717,0.517603082,93,1395,245655,15,1,59036,4,19,0,6,1.222835858,-2.178578275,-0.368442915,-1.872323815,-1.396616972,1
ENSG00000148826.6,10,134598297,134599556,NKX6-2,39.73108857,0.672858355,220,440,1259,2,0,58805,3,13,0,0,-0.243931582,-0.155111346,-1.261870105,-2.206589744,-2.056737738,0
ENSG00000165626.12,10,13480484,13570974,BEND7,102.8303805,0.465803751,169.2857143,1185,90490,7,0,58944,0,0,0,0,0.631755097,0.621658774,0.891675457,1.112730224,1.32125644,0
ENSG00000197177.11,10,134884433,134945179,GPR123,36.27081997,0.631195878,237.5625,3801,60746,16,1,58792,3,7,1,2,-0.430244721,-0.855866755,-0.604769153,-0.690857057,-0.735120956,1
ENSG00000198546.10,10,135121979,135166033,ZNF511,87.19482176,0.584362208,135.2222222,1217,44054,9,0,58850,11,24,0,0,0.540326834,0.562138522,-2.623544152,-2.531252393,-2.471627899,0
ENSG00000165828.9,10,135160650,135166187,PRAP1,60.41543992,0.587621738,97.6,488,5537,5,0,58917,9,17,0,0,0.023985684,0.111200434,-2.623544152,-2.490144536,-2.471627899,0
ENSG00000148803.7,10,135168658,135171529,FUOM,70.98420738,0.589003785,68.6,343,2871,5,0,58687,9,18,0,0,0.157726389,0.215458907,-2.623544152,-2.513816659,-2.471627899,0
ENSG00000127884.4,10,135175984,135187193,ECHS1,72.59676997,0.505259337,118.1428571,827,11209,7,0,59067,8,18,0,0,0.234609749,0.297025139,-2.398837868,-2.47125292,-2.418128865,0
ENSG00000148832.10,10,135192695,135205198,PAOX,103.858668,0.573154573,212.4285714,1487,12503,7,0,58755,32,8,8,0,-2.846414641,0.486176777,-2.623544152,-0.954597442,-2.471627899,0
ENSG00000165630.9,10,13628927,13672868,PRPF18,86.318755,0.440694949,95.25,1143,43941,12,0,58967,1,8,1,0,-0.119228443,0.812826884,0.406129466,-0.880837365,-0.49221579,0
ENSG00000239665.4,10,13652047,13710299,RP11-295P9.3,83.22545428,0.45276455,104.75,838,58252,8,0,59032,1,8,0,0,0.508124897,0.550619675,0.204835336,-1.038772074,-0.686466189,0
ENSG00000151474.15,10,13685706,14504141,FRMD4A,84.11595318,0.519190593,149.6666667,3592,818435,24,0,59023,1,5,0,0,1.825469948,1.916430199,0.790379925,-0.063358967,0.2678122,0
ENSG00000065809.9,10,14560556,14816896,FAM107B,109.3878115,0.462005502,190.2,951,256340,5,0,59102,0,2,0,2,0.702388522,-0.726651661,0.921221376,0.405074917,0.732899011,0
ENSG00000185267.5,10,14861249,14880574,CDNF,94.60811036,0.530478922,130.2,651,19325,5,0,58926,0,0,0,0,0.360903614,0.360153922,0.68631234,0.986892399,1.143663583,0
ENSG00000187522.9,10,14880163,14913740,HSPA14,72.43996701,0.411133306,110.6666667,1660,33577,15,0,59033,0,0,0,0,0.838573077,0.877120963,0.933683584,1.164612657,1.377300309,0
ENSG00000152455.11,10,14920819,14946314,SUV39H2,84.76060825,0.400708825,245.6,1228,25495,5,0,58974,0,0,0,0,0.361895338,0.345117996,0.684548206,0.91575608,1.10371211,0
ENSG00000152457.13,10,14939358,14996431,DCLRE1C,98.40664203,0.432668033,189.3333333,2840,57073,15,1,58818,26,132,3,5,-1.237011984,-1.952534336,-2.623544152,-2.531252393,-2.471627899,1
ENSG00000197889.5,10,15001438,15030049,MEIG1,66.37459839,0.388640974,139.5,279,28611,2,2,59194,33,186,0,2,0.37633242,-1.033617722,-2.623544152,-2.531252393,-2.471627899,1
ENSG00000152463.10,10,15074226,15115851,OLAH,72.50876448,0.429609792,135.4285714,948,41625,7,0,59004,2,2,2,0,-1.35510749,0.394005454,-0.387692464,0.203149999,0.010783204,0
ENSG00000176244.6,10,15119522,15130775,ACBD7,81.92268773,0.472460874,72.75,291,11253,4,0,59035,0,2,0,0,0.221064362,0.253671371,0.562954143,0.187517732,0.437506539,0
ENSG00000176236.4,10,15137384,15139318,C10orf111,95.95167505,0.492631579,474,474,1934,1,0,58583,0,2,0,0,0.02850618,0.02850378,0.490770787,0.064125705,0.306931025,0
ENSG00000152465.13,10,15144583,15210692,NMT2,100.8476357,0.462361633,190.4166667,2285,66109,12,0,59052,1,1,0,0,0.842414437,0.814441199,0.483938103,0.850495483,0.861787693,0
ENSG00000148468.12,10,15253642,15413061,FAM171A1,73.91606483,0.54332466,374,2618,159419,7,0,59008,0,2,0,1,0.153332066,-0.527513478,0.403262017,0.049036445,0.259250747,0
ENSG00000077943.7,10,15555948,15762124,ITGA8,86.0349629,0.46381941,112.4,3372,206176,30,0,59098,10,19,10,18,-2.846414641,-2.872794981,-1.95036893,-1.854768023,-1.734475306,0
ENSG00000148481.9,10,15820169,15902519,FAM188A,76.98103305,0.412861095,95.2,1428,82350,15,0,59052,3,4,3,4,-1.456102268,-1.600119013,-0.410814415,-0.034710197,-0.155535404,0
ENSG00000165983.10,10,16478942,16555736,PTER,94.30730666,0.438386938,268.5,1074,76794,4,0,58879,0,2,0,0,0.348362674,0.352151592,0.682349548,0.221103559,0.509126803,0
ENSG00000165985.8,10,16555742,16564004,C1QL3,57.00593922,0.56065699,390,780,8262,2,0,58689,0,1,0,0,-0.34144578,-0.232324342,0.100903198,0.14668672,0.240034468,0
ENSG00000148484.13,10,16632610,16859527,RSU1,93.16873762,0.487465237,112.5,900,226917,8,0,59152,0,6,0,1,0.677666844,-0.015599309,0.821302676,-0.611524743,-0.163174569,0
ENSG00000107611.10,10,16865963,17171830,CUBN,90.09334133,0.467449567,168.6119403,11297,305867,67,0,58848,2,12,2,6,1.170559484,-0.355091434,1.049584021,-0.419315749,0.052544782,0
ENSG00000107614.17,10,17184253,17244053,TRDMT1,60.92188435,0.383527588,123,1230,59800,10,0,58866,0,2,0,2,0.52751047,-0.8727926,0.7111777,0.265208139,0.553929454,0
ENSG00000026025.9,10,17270258,17279592,VIM,88.04125786,0.486032396,171.5555556,1544,9334,9,0,58976,1,1,1,1,-0.41978382,-0.292641198,0.214116376,0.65695322,0.613347061,0
ENSG00000148488.11,10,17360382,17496329,ST8SIA6,87.10712875,0.444511133,162.5714286,1138,135947,7,0,58914,0,7,0,7,0.512896009,-2.872794981,0.733005774,-0.891863568,-0.420027626,0
ENSG00000165996.9,10,17631958,17659376,PTPLA,65.64092068,0.371370135,118.3333333,710,27418,6,0,58964,0,3,0,2,0.378516872,-1.055932729,0.649898693,-0.086355529,0.244981408,0
ENSG00000015171.14,10,180405,300577,ZMYND11,86.81798778,0.457131109,136.4285714,1910,120172,14,0,59014,4,19,1,2,-0.035162951,-0.5325199,-0.808861683,-2.260232373,-1.818863935,0
ENSG00000165995.14,10,18429606,18830798,CACNB2,86.5913798,0.483803732,119.3,2386,401192,20,0,59082,1,9,0,1,1.3544711,0.71506897,0.627253726,-0.881154644,-0.428233718,0
ENSG00000241058.1,10,18834490,18940551,NSUN6,80.60526966,0.409937607,134.1818182,1476,106061,11,2,59087,3,14,1,0,0.12188872,1.071825625,0.209689902,-1.120231064,-0.716591485,1
ENSG00000271786.1,10,18931405,18944123,RP11-139J15.7,92.95960839,0.370636768,124,248,12718,2,0,58946,1,3,0,0,0.442598956,0.380974621,0.265207079,0.001883976,0.157873792,0
ENSG00000165997.4,10,18948334,18970568,ARL5B,74.13512234,0.419706028,96,576,22234,6,0,59065,1,3,0,0,0.342947624,0.379772565,0.095041795,-0.068849099,0.03108779,0
ENSG00000120594.12,10,20105168,20578785,PLXDC2,76.7382844,0.459366387,119.5714286,1674,473617,14,0,59106,2,1,2,1,-0.664786988,0.416858859,-0.086459784,0.734142595,0.487533876,0
ENSG00000078114.14,10,21068902,21463116,NEBL,93.03479212,0.42336379,113.483871,3518,394214,31,0,58978,3,3,3,3,-0.365449203,0.079567331,0.228455494,0.711414202,0.601789098,0
